bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Hanabi: Die Bonus-Plättchen,2015,,Antoine Bauza,Albertine Ralenti,Abacusspiele,2,5,,,,,8,,30,40,,,,,,,,,,,,,,3.0,,,,,hanabi-die-bonus-plaettchen,,
,Hanabi Extra,2013,,Antoine Bauza,Albertine Ralenti,Abacusspiele,2,5,,,,,6,,30,40,,,,,,Hanabi,,,,,,,,3.0,,,,,hanabi-extra,,
,Hanabi Pocketbox,2014,,Antoine Bauza,Albertine Ralenti,Abacusspiele,2,5,,,,,8,,30,30,,,,,,Hanabi,,,,,,,,3.0,,,,,hanabi-pocketbox,,
,Hanafuda,2010,,,,"Grubbe Media,Gemeinfrei",2,4,,,,,8,,10,15,,,,,,Spiele aus aller Welt,,,,,,,,4.0,,,,,hanafuda,,
,Hanamikoji,2017,,Kota Nakayama,Maisherly Chan,Kosmos,2,,,,,,10,,15,20,,,,,,,,,,,,,,2.0,,,,,hanamikoji,,
,Hand aufs Herz,2012,,Julien Sentis,Ben Beck,Zoch Verlag,2,10,,,,,10,,30,45,,,,,,,,,,,,,,1.0,,,,,hand-aufs-herz,,
,Handelsfürsten,2009,,Reiner Knizia,"Harald Lieske,Sascha Rost",Pegasus Spiele,2,4,,,,,12,,20,50,,,,,,,,,,,,,,3.0,,,,,handelsfuersten,,
,Hands,2015,,Chislaine van den Bulk,Alexandre Roche,White Goblin Games,3,8,,,,,8,,20,25,,,,,,,,,,,,,,2.0,,,,,hands,,
,Hands Up,2010,,Jacques Zeimet,,Schmidt Spiele,2,8,,,,,6,,5,10,,,,,,,,,,,,,,2.0,,,,,hands-up,,
,Hanna Haselnuss,1997,,"Kathrin Hein,Isabel Roos",Anja Dreier-Brückner,Haba-Habermaaß GmbH,2,4,,,,,4,,15,20,,,,,,,,,,,,,,1.0,,,,,hanna-haselnuss,,
,Hannah Montana: Twister Moves,2009,,,,MB,1,2,,,,,8,,20,60,,,,,,,,,,,,,,2.0,,,,,hannah-montana-twister-moves,,
,Hannibal: Rome vs. Carthage,2007,,Mark Simonitch,Kurt Miller,Valley Games,2,,,,,,12,,45,200,,,,,,,,,,,,,,5.0,,,,,hannibal-rome-vs-carthage,,
,Hannibal & Hamilcar: Rome vs Carthage,2016,,Mark Simonitch,,"Feuerland Spiele,Phalanx",2,,,,,,12,,45,200,,,,,,,,,,,,,,5.0,,,,,hannibal-und-hamilcar-rome-vs-carthage,,
,Hans Dampf,1989,,Reinhold Wittig,,Edition Perlhuhn,4,8,,,,,10,,30,45,,,,,,,,,,,,,,3.0,,,,,hans-dampf,,
,Hans im Glück,1989,,Heinz Meister,,Schmidt Spiele,2,4,,,,,6,,20,30,,,,,,,,,,,,,,2.0,,,,,hans-im-glueck,,
,Hansa,2004,,Michael Schacht,Michael Schacht,Abacusspiele,2,4,,,,,10,,60,75,,,,,,,,,,,,,,3.0,,,,,hansa,,
,Hansa Teutonica,2009,,Andreas Steding,Dennis Lohausen,Argentum Verlag,2,5,,,,,12,,60,90,,,,,,,,,,,,,,3.0,,,,,hansa-teutonica,,
,Hansa Teutonica: Britannia,2014,,Andreas Steding,Dennis Lohausen,Argentum Verlag,2,5,,,,,12,,45,90,,,,,,,,,,,,,,3.0,,,,,hansa-teutonica-britannia,,
,Hansa Teutonica: Die Ost-Erweiterung,2010,,Andreas Steding,Dennis Lohausen,Argentum Verlag,3,5,,,,,12,,45,90,,,,,,,,,,,,,,3.0,,,,,hansa-teutonica-die-ost-erweiterung,,
,Happy Aua,2011,,Bastian Sick,"Thilo Rick,Anke Pohl",Kosmos,3,6,,,,,10,,20,40,,,,,,,,,,,,,,2.0,,,,,happy-aua,,
,Happy Birthday!,1988,,Ralf P. Piecha,,Ravensburger Spieleverlag,2,6,,,,,5,,20,20,,,,,,,,,,,,,,2.0,,,,,happy-birthday,,
,Happy Birthday,2016,,"Brian Weinstock,Amy Weinstock",,"Kosmos,North Star Games",3,8,,,,,8,,20,25,,,,,,,,,,,,,,1.0,,,,,happy-birthday1,,
,Happy Bunny,2018,,Peggy Brown,Gaelle Picard,Blue Orange Games,1,4,,,,,4,,5,15,,,,,,,,,,,,,,1.0,,,,,happy-bunny,,
,Happy Pigs,2016,,Kuraki Mura,"Fossard ""Biboun"" Christophe",Iello,2,6,,,,,10,,30,45,,,,,,,,,,,,,,2.0,,,,,happy-pigs,,
,Harbour,2015,,Scott Almes,Rob Lundy,Frosted Games,1,4,,,,,8,,30,60,,,,,,,,,,,,,,2.0,,,,,harbour,,
,Hard City,2019,,,,Hexy Studio,1,5,,,,,10,,30,60,,,,,,,,,,,,,,1.0,,,,,hard-city,,
,Harry Hopper,2015,,Florian Nadler,Stefan Lohr,Kosmos,2,4,,,,,6,,20,25,,,,,,,,,,,,,,2.0,,,,,harry-hopper,,
,Harry Potter: Kampf um Hogwarts,2019,,,,Kosmos,2,4,,,,,11,,45,60,,,,,,,,,,,,,,1.0,,,,,harry-potter-kampf-um-hogwarts,,
,Hart an der Grenze,2006,,"André Zatz,Sergio Halaban",Michael Menzel,Kosmos,3,6,,,,,10,,45,60,,,,,,,,,,,,,,3.0,,,,,hart-an-der-grenze,,
,Hase und Igel,2008,,David Parlett,"Walter Pepperle,Eckhard Freytag",Ravensburger Spieleverlag,2,6,,,,,10,,30,45,,,,,,,,,,,,,,2.0,,,,,hase-und-igel,,
,Haspelknecht,2015,,Thomas Spitzer,Johannes Sich,Quined Games,2,4,,,,,12,,60,90,,,,,,,,,,,,,,1.0,,,,,haspelknecht,,
,Haste Bock?,2006,,"Gordon Lamont,Fraser Lamont",Gabriela Silveira,Zoch Verlag,2,4,,,,,10,,30,60,,,,,,,,,,,,,,2.0,,,,,haste-bock,,
,Haste Worte?,2003,,"Wolfgang Kramer,Michael Kiesling","Klaus ""Atelier Wilinski"" Wilinski",Huch! & friends,3,8,,,,,12,,45,60,,,,,,Haste Worte?,,,,,,,,2.0,,,,,haste-worte,,
,Haste Worte? Das Würfelspiel,2018,,Hartwig Jakubik,Kinetic,Huch!,2,6,,,,,10,,30,45,,,,,,Haste Worte?,,,,,,,,2.0,,,,,haste-worte-das-wuerfelspiel,,
,Haste Worte? Jubiläums-Edition,2017,,"Wolfgang Kramer,Michael Kiesling",Kinetic,Huch! & friends,3,8,,,,,10,,30,45,,,,,,Haste Worte?,,,,,,,,2.0,,,,,haste-worte-jubilaeums-edition,,
,Hattrick,1995,,Klaus Palesch,Franz Vohwinkel,Amigo Spiel + Freizeit,4,6,,,,,10,,30,45,,,,,,,,,,,,,,2.0,,,,,hattrick,,
,Hattu Möhrchen?!,2015,,"Inka Brand,Markus Brand",Isabel Große Holtforth,moses. Verlag,2,5,,,,,8,,20,30,,,,,,,,,,,,,,1.0,,,,,hattu-moehrchen,,
,Hau-Ruck: Tauziehen,1999,,Norbert Proena,,Beleduc Lernspielwaren GmbH,2,6,,,,,3,,5,10,,,,,,,,,,,,,,1.0,,,,,hau-ruck-tauziehen,,
,Haus der Sonne,2015,,"Florian Racky,Marc Klerner",Dennis Lohausen,Feuerland Spiele,2,,,,,,12,,30,45,,,,,,,,,,,,,,3.0,,,,,haus-der-sonne,,
,Havanna,2009,,Reinhard Staupe,Michael Menzel,eggertspiele,2,4,,,,,10,,30,45,,,,,,Cuba,,,,,,,,3.0,,,,,havanna,,
,Havannah,1981,,Christian Freeling,,Ravensburger Spieleverlag,2,,,,,,10,,20,30,,,,,,,,,,,,,,3.0,,,,,havannah,,
,Hawaii,2011,,Gregory Daigle,Dennis Lohausen,Hans im Glück Verlag,2,5,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,hawaii,,
,Hazienda,2005,,Wolfgang Kramer,Michael Menzel,Hans im Glück Verlag,2,5,,,,,10,,60,75,,,,,,,,,,,,,,3.0,,,,,hazienda,,
,Heads of State,2008,,Peter Hawes,"Frank ""Czarnè"" Czarnetzki",eggertspiele,2,5,,,,,12,,90,120,,,,,,,,,,,,,,3.0,,,,,heads-of-state,,
,Heaven & Ale,2017,,"Michael Kiesling,Andreas Schmidt",Fiore GmbH Büro für Gestaltung,"Pegasus Spiele,eggertspiele",2,4,,,,,12,,60,90,,,,,,,,,,,,,,4.0,,,,,heaven-und-ale,,
,Hecht im Karpfenteich,1990,,Tom Schoeps,,Saller & Brunner Verlag,2,6,,,,,12,,45,90,,,,,,,,,,,,,,2.0,,,,,hecht-im-karpfenteich,,
,Heckmeck am Bratwurmeck,2005,,Reiner Knizia,Doris Matthäus,Zoch Verlag,2,7,,,,,8,,15,25,,,,,,Heckmeck,,,,,,,,2.0,,,,,heckmeck-am-bratwurmeck,,
,Heckmeck Barbecue,2010,,Reiner Knizia,"Doris Matthäus,Eva Paster",Zoch Verlag,2,5,,,,,8,,25,35,,,,,,Heckmeck,,,,,,,,2.0,,,,,heckmeck-barbecue,,
,Heckmeck Deluxe,2018,,Reiner Knizia,Doris Matthäus,Zoch Verlag,2,7,,,,,8,,25,30,,,,,,Heckmeck,,,,,,,,2.0,,,,,heckmeck-deluxe,,
,Heckmeck Extrawurm,2015,,Reiner Knizia,Doris Matthäus,Zoch Verlag,2,7,,,,,8,,20,30,,,,,,,,,,,,,,2.0,,,,,heckmeck-extrawurm,,
,Heckmeck Junior,2010,,Reiner Knizia,Doris Matthäus,Zoch Verlag,2,5,,,,,5,,15,20,,,,,,Heckmeck,,,,,,,,2.0,,,,,heckmeck-junior,,
,Heckmeck: Reise-Variante,2009,,Reiner Knizia,Doris Matthäus,Zoch Verlag,2,7,,,,,8,,20,30,,,,,,Heckmeck,,,,,,,,2.0,,,,,heckmeck-reise-variante,,
,Hedbanz für Erwachsene,2009,,,,Noris Spiele,2,6,,,,,12,,20,45,,,,,,Hedbanz,,,,,,,,2.0,,,,,hedbanz-fuer-erwachsene,,
,Hedbanz Kids,2009,,,,Noris Spiele,2,6,,,,,7,,20,45,,,,,,Hedbanz,,,,,,,,2.0,,,,,hedbanz-kids,,
,Hedbanz: To Go,2010,,,,Noris Spiele,2,6,,,,,7,,15,45,,,,,,Hedbanz,,,,,,,,2.0,,,,,hedbanz-to-go,,
,Heidanei Schneggahofa,2015,,"Uwe Rapp,Bernhard Lach",Volker Maas,"Huch! & friends,Swabian Games",2,6,,,,,10,,20,30,,,,,,Ausgerechnet …,,,,,,,,3.0,,,,,heidanei-schneggahofa,,
,Heimlich & Co.,1986,,Wolfgang Kramer,Oliver Freudenreich,Amigo Spiel + Freizeit,2,7,,,,,8,,30,60,,,,,,,,,,,,,,2.0,,,,,heimlich-und-co,,
,Heimspiel,2016,,,,Clementoni,2,4,,,,,12,,,,,,,,,,,,,,,,,1.0,,,,,heimspiel,,
,Heiße Dollars,1982,,,,Parker Brothers,4,,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,heisse-dollars,,
,Heisse Öfen,1999,,Alex Randolph,,Drei Magier Spiele,2,4,,,,,4,,20,30,,,,,,,,,,,,,,2.0,,,,,heisse-oefen,,
,Heli Hopper,2007,,Helmut Hecht,"Johann Rüttinger,Rolf ""Arvi"" Vogt,Lena Kappler",Drei Magier Spiele,2,6,,,,,6,,20,20,,,,,,,,,,,,,,2.0,,,,,heli-hopper,,
,Helios,2014,,"Matthias Prinz,Martin Kallenborn",Dennis Lohausen,Hans im Glück Verlag,2,4,,,,,10,,60,130,,,,,,,,,,,,,,3.0,,,,,helios,,
,Hellapagos,2018,,"Philippe Gamelin,Laurence Gamelin",Jonathan Aucomte,"Pegasus Spiele,Gigamic",3,12,,,,,10,,20,25,,,,,,,,,,,,,,1.0,,,,,hellapagos,,
,Hello Dino,2018,,,Rooobert Bayer,Piatnik,2,4,,,,,5,,15,15,,,,,,,,,,,,,,1.0,,,,,hello-dino,,
,Hello Kitty Memory,2009,,William Hurter,,Ravensburger Spieleverlag,2,8,,,,,4,,20,30,,,,,,Memory-Lizenzausgaben,,,,,,,,2.0,,,,,hello-kitty-memory,,
,Help!,2021,,Kim Vandenbroucke,Christine Hoffmeyer,Amigo Spiel + Freizeit,3,5,,,,,8,,20,25,,,,,,,,,,,,,,1.0,,,,,help,,
,Helvetia,2011,,Matthias Cramer,"Franz Vohwinkel,Imelda Vohwinkel",Kosmos,2,4,,,,,12,,90,120,,,,,,,,,,,,,,4.0,,,,,helvetia,,
,Hempels Sofa,2019,,Marco Teubner,Timo Grubing,Haba-Habermaaß GmbH,2,4,,,,,5,,20,20,,,,,,,,,,,,,,1.0,,,,,hempels-sofa,,
,Hengist,2015,,Uwe Rosenberg,Klemens Franz,Lookout Games,2,,,,,,7,,20,30,,,,,,,,,,,,,,2.0,,,,,hengist,,
,Hensslers Küchenrallye,2014,,Steffen Henssler,"Michaela ""Fine Tuning"" Kienle",Kosmos,2,8,,,,,14,,30,45,,,,,,,,,,,,,,2.0,,,,,hensslers-kuechenrallye,,
,Hepta,1974,,Alex Randolph,,Ravensburger Spieleverlag,1,2,,,,,10,,30,60,,,,,,,,,,,,,,2.0,,,,,hepta,,
,Heroes: Zorn der Elemente,2017,,Adam Kwapiński,"Jarek Nocoń,Grzegorz Bobrowski,Piotr Foksowicz","Heidelberger Spieleverlag,Rebel",2,4,,,,,12,,20,30,,,,,,,,,,,,,,1.0,,,,,heroes-zorn-der-elemente,,
,Heroquest,1990,,Stephen Baker,,"Games Workshop,MB",2,5,,,,,10,,60,60,,,,,,Heroquest,,,,,,,,3.0,,,,,heroquest,,
,Herr der Ringe: Mau Mau - Freie Völker,2015,,Peter Neugebauer,,Pegasus Spiele,2,4,,,,,8,,20,30,,,,,,,,,,,,,,1.0,,,,,herr-der-ringe-mau-mau-freie-voelker,,
,Herr der Ringe: Mau Mau - Mordor,2015,,Peter Neugebauer,,Pegasus Spiele,2,4,,,,,8,,20,30,,,,,,,,,,,,,,1.0,,,,,herr-der-ringe-mau-mau-mordor,,
,Herz an Herz,1992,,William Burke,,F.X. Schmid,2,4,,,,,8,,30,60,,,,,,,,,,,,,,2.0,,,,,herz-an-herz,,
,Herz des Reiches,2011,,Anton Weste,Slawomir Maniak,Fantasy Productions,1,7,,,,,10,,1,400,,,,,,DSA,,,,,,,,2.0,,,,,herz-des-reiches,,
,Heuchel & Meuchel,1990,,Rudi Hoffmann,"Rudi Hoffmann,Harald Germer",Franckh-Kosmos Verlag,3,6,,,,,12,,30,30,,,,,,,,,,,,,,2.0,,,,,heuchel-und-meuchel,,
,Heureka,1987,,Robert Abbott,,International Team,3,20,,,,,10,,45,60,,,,,,,,,,,,,,4.0,,,,,heureka,,
,Heute schon geküsst?,2012,,Claudia Hartmann,Sabine Kondirolli,Huch! & friends,2,,,,,,16,,30,30,,,,,,,,,,,,,,2.0,,,,,heute-schon-gekuesst,,
,Hexe Lilli: Der Drache und das magische Buch,2009,,Andreas Zimmermann,Volker Maas,Huch! & friends,3,5,,,,,5,,15,25,,,,,,Hexe Lilli,,,,,,,,1.0,,,,,hexe-lilli-der-drache-und-das-magische-buch,,
,"Hexe, Tier ... wer fehlt denn hier?",2019,,Haim Shafir,Marina Zlochin,Amigo Spiel + Freizeit,2,4,,,,,4,,20,25,,,,,,,,,,,,,,1.0,,,,,hexe-tier-wer-fehlt-denn-hier,,
,Hexemonia,2014,,Fabio Attoli,"Davide Corsi,Svetlin Velinov","Heidelberger Spieleverlag,Truant Verlag",2,4,,,,,13,,30,45,,,,,,,,,,,,,,3.0,,,,,hexemonia,,
,Hexen hexen,1993,,Detlef Wendt,"Sven Höffer,Manfred Nestler",Salagames,2,4,,,,,6,,30,60,,,,,,,,,,,,,,2.0,,,,,hexen-hexen,,
,Hexenflug,2010,,"Hanno Kuhn,Wilfried Kuhn",Barbara Spelger,Amigo Spiel + Freizeit,2,5,,,,,8,,25,35,,,,,,,,,,,,,,2.0,,,,,hexenflug,,
,Hexenhaus,2018,,Phil Walker-Harding,,"Lookout Games,Asmodee Deutschland",2,4,,,,,8,,30,35,,,,,,,,,,,,,,1.0,,,,,hexenhaus1,,
,Hexenhochhaus,2011,,Klaus Kreowski,"Rolf ""Arvi"" Vogt",Drei Magier Spiele,2,4,,,,,4,,15,15,,,,,,,,,,,,,,1.0,,,,,hexenhochhaus,,
,Hexenkraut und Spinnenbein,2009,,Wolfgang Dirscherl,Michael Menzel,Haba-Habermaaß GmbH,2,4,,,,,6,,20,30,,,,,,,,,,,,,,1.0,,,,,hexenkraut-und-spinnenbein,,
,Hexenrennen,2001,,Wolfgang Panning,Katja Schmiedeskamp,Queen Games,2,4,,,,,7,,30,45,,,,,,,,,,,,,,2.0,,,,,hexenrennen,,
,Hexenstich,1994,,Dirk Henn,,Klee Spiele GmbH,2,6,,,,,10,,30,45,,,,,,,,,,,,,,2.0,,,,,hexenstich,,
,Hexentanz,2007,,Björn Hölle,"Graham Howells,Walter Pepperle",Ravensburger Spieleverlag,2,6,,,,,8,,30,45,,,,,,,,,,,,,,2.0,,,,,hexentanz,,
,HexRoller,2019,,Rustan Håkansson,Christian Fiore,"Pegasus Spiele,Frosted Games",1,8,,,,,8,,15,20,,,,,,,,,,,,,,1.0,,,,,hexroller,,
,Hexx & Hopp,2015,,René Brons,,Drei Hasen in der Abendsonne,2,5,,,,,9,,20,30,,,,,,,,,,,,,,2.0,,,,,hexx-und-hopp,,
,"Hey, Danke für den Fisch!",2013,,"Günter Cornett,Alvydas Jakeliunas",Francois Bruel,"Heidelberger Spieleverlag,Fantasy Flight Games",2,4,,,,,8,,20,20,,,,,,,,,,,,,,3.0,,,,,hey-danke-fuer-den-fisch,,
,Hi Fisch!,2016,,Oliver Igelhaut,Christof Tisch,Igel Spiele,2,4,,,,,6,,10,15,,,,,,,,,,,,,,2.0,,,,,hi-fisch,,
,Hick Hack in Gackelwack,2001,,Stefan Dorra,Doris Matthäus,Zoch Verlag,2,6,,,,,8,,20,25,,,,,,Zicke Zacke,,,,,,,,2.0,,,,,hick-hack-in-gackelwack,,
,High Bohn,2001,,"Uwe Rosenberg,Hanno Girke",Björn Pertoft,Amigo Spiel + Freizeit,3,5,,,,,12,,45,60,,,,,,,,,,,,,,3.0,,,,,high-bohn,,
,High Five,2015,,Bruce Whitehill,"Sarah ""Kreativbunker"" Finke,Sandra ""Kreativbunker"" Hein",moses. Verlag,3,10,,,,,12,,15,25,,,,,,,,,,,,,,1.0,,,,,high-five1,,
,High Risk,2019,,"Brett J. Gilbert,Trevor Benjamin","Fossard ""Biboun"" Christophe","Iello,Hutter Trade",2,4,,,,,8,,20,25,,,,,,,,,,,,,,2.0,,,,,high-risk1,,
,High Score,2021,,Reiner Knizia,"Bluguy,Sensit Communication",Kosmos,2,5,,,,,8,,30,40,,,,,,,,,,,,,,1.0,,,,,high-score,,
,High Tide,2017,,Dirk Henn,Dennis Lohausen,Queen Games,3,6,,,,,8,,25,30,,,,,,,,,,,,,,2.0,,,,,high-tide1,,
,Highlanders,1994,,Reinhard Herbert,,Jumbo Spiele GmbH,3,5,,,,,9,,60,90,,,,,,,,,,,,,,3.0,,,,,highlanders,,
,Highway,1983,,,,Carlit,2,4,,,,,8,,,,,,,,,,,,,,,,,3.0,,,,,highway,,
,Hilfe! Ein Yeti in den Spaghetti!,2017,,,,"Megableu,Huch!",2,99,,,,,5,,15,20,,,,,,,,,,,,,,1.0,,,,,hilfe-ein-yeti-in-den-spaghetti,,
,Himalaya,2004,,Régis Bonnessée,"Johann Aumaitre,David Cochard",Tilsit Editions,3,4,,,,,12,,90,90,,,,,,,,,,,,,,3.0,,,,,himalaya,,
,Himalaya: 5. und 6. Spieler-Erweiterung,2006,,"Régis Bonnessée,Guillaume Blossier","Johann Aumaitre,David Cochard",Tilsit Editions,3,6,,,,,12,,90,90,,,,,,,,,,,,,,3.0,,,,,himalaya-5-und-6-spieler-erweiterung,,
,"Himmel, A… und Zwirn",2010,,Klaus Kreowski,"Klaus Kreowski,Michael Menzel",Ravensburger Spieleverlag,3,6,,,,,8,,15,20,,,,,,,,,,,,,,2.0,,,,,himmel-a-und-zwirn,,
,Hipp Hopp Hippo,2020,,"Stefan Kloß,Anna Oppolzer",,Schmidt Spiele,2,4,,,,,5,,15,15,,,,,,,,,,,,,,1.0,,,,,hipp-hopp-hippo,,
,Historia,2014,,Marco Pranzo,"Miguel Coimbra,Marina Fischetti",Giochix.it,1,6,,,,,14,,60,180,,,,,,,,,,,,,,3.0,,,,,historia,,
,History of Art Memory,2008,,William Hurter,,Ravensburger Spieleverlag,2,4,,,,,14,,15,20,,,,,,Memory,,,,,,,,2.0,,,,,history-of-art-memory,,
,History of the World,2001,,"Gary Dicken,Steve Kendall",,"Avalon Hill,Hasbro",3,6,,,,,12,,160,220,,,,,,,,,,,,,,3.0,,,,,history-of-the-world,,
,Hit Z Road,2016,,Martin Wallace,,"Asmodee Deutschland,Space Cowboys",1,4,,,,,12,,30,60,,,,,,,,,,,,,,3.0,,,,,hit-z-road,,
,Hitster: Das Musik-Kartenspiel,2022,,,,Jumbo Spiele GmbH,2,10,,,,,16,,,,,,,,,,,,,,,,,1.0,,,,,hitster-das-musik-kartenspiel,,
,Hive,2006,,John Yianni,John Yianni,"Gen42 Games,Huch! & friends",2,,,,,,9,,20,30,,,,,,Hive,,,,,,,,4.0,,,,,hive,,
,Hive: Assel,2013,,John Yianni,John Yianni,"Gen42 Games,Huch! & friends",2,,,,,,9,,20,30,,,,,,,,,,,,,,4.0,,,,,hive-assel,,
,Hive: Marienkäfer,2010,,John Yianni,John Yianni,"Gen42 Games,Huch! & friends",2,,,,,,9,,20,30,,,,,,,,,,,,,,4.0,,,,,hive-marienkaefer,,
,Hive: Moskito,2007,,John Yianni,John Yianni,"Gen42 Games,Huch! & friends",2,,,,,,9,,20,30,,,,,,,,,,,,,,4.0,,,,,hive-moskito,,
,Hive Pocket,2010,,John Yianni,John Yianni,"Gen42 Games,Huch! & friends",2,,,,,,9,,20,30,,,,,,Hive,,,,,,,,4.0,,,,,hive-pocket,,
,Hoax - Neuauflage,2016,,"Bill Eberle,Jack Kittredge,Peter Olotka",,"Heidelberger Spieleverlag,Fantasy Flight Games",3,6,,,,,14,,10,15,,,,,,,,,,,,,,2.0,,,,,hoax-neuauflage,,
,Hoch die Becher!,2016,,Tim Page,Nick Miles,"Heidelberger Spieleverlag,Horrible Games",2,12,,,,,8,,20,45,,,,,,,,,,,,,,1.0,,,,,hoch-die-becher,,
,Hochspannung,2019,,Maureen Hiron,Antje Stephan,Amigo Spiel + Freizeit,2,6,,,,,10,,20,25,,,,,,,,,,,,,,1.0,,,,,hochspannung,,
,Höchst verdächtig!,2001,,Manfred Ludwig,Martina Leykamm,Haba-Habermaaß GmbH,2,4,,,,,6,,20,30,,,,,,,,,,,,,,1.0,,,,,hoechst-verdaechtig,,
,Höyük,2014,,Pierre Canuel,"Michael Andresakis,Anthony Cournoyer",Mage Company,2,5,,,,,10,,60,75,,,,,,,,,,,,,,3.0,,,,,hoeyuek,,
,Höyük: Obstacles,2014,,Pierre Canuel,"Michael Andresakis,Anthony Cournoyer",Mage Company,2,5,,,,,10,,,,,,,,,,,,,,,,,3.0,,,,,hoeyuek-obstacles,,
,Hol’s der Geier,2018,,Alex Randolph,Marek Blaha,Amigo Spiel + Freizeit,2,5,,,,,8,,20,25,,,,,,,,,,,,,,2.0,,,,,hol-s-der-geier,,
,Holiday AG,1990,,Wolfgang Kramer,,F.X. Schmid,2,6,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,holiday-ag,,
,Hollywood for sale,1994,,Virgil Siegl,Comicon S.L.,Ravensburger Spieleverlag,3,6,,,,,12,,30,60,,,,,,,,,,,,,,2.0,,,,,hollywood-for-sale,,
,Holmes,2017,,Diego Ibañez,Pedro Soto,Kosmos,2,,,,,,10,,30,40,,,,,,,,,,,,,,2.0,,,,,holmes,,
,Holmes: Sherlock & Mycroft,2015,,Diego Ibañez,Pedro Soto,Devir,2,,,,,,10,,20,30,,,,,,,,,,,,,,1.0,,,,,holmes-sherlock-und-mycroft,,
,Holterdipolter,2014,,"Jens Peter Schliemann,Guido Hoffmann",Antje Flad,moses. Verlag,2,4,,,,,5,,15,20,,,,,,,,,,,,,,2.0,,,,,holterdipolter,,
,Holzweg,2010,,,,Grubbe Media,1,6,,,,,4,,10,20,,,,,,Spiele aus aller Welt,,,,,,,,3.0,,,,,holzweg,,
,Homeland: Das Brettspiel,2016,,"Aaron Dill,John Kovaleski,Sean Sweigart","Charles Woods,Katie Dillon","Heidelberger Spieleverlag,Gale Force Nine",3,6,,,,,14,,90,105,,,,,,,,,,,,,,3.0,,,,,homeland-das-brettspiel,,
,Honey,2020,,"Stefan Kloß,Anna Oppolzer",Louis Vettese,Pegasus Spiele,2,4,,,,,5,,15,25,,,,,,,,,,,,,,1.0,,,,,honey1,,
,Honeycombs,2018,,Dave Clarke,"Dave Clarke,Holly Clarke",Piatnik,1,4,,,,,6,,15,30,,,,,,,,,,,,,,1.0,,,,,honeycombs,,
,Honigbienchen,2014,,Reiner Knizia,Michael Menzel,Amigo Spiel + Freizeit,2,5,,,,,4,,15,20,,,,,,,,,,,,,,2.0,,,,,honigbienchen,,
,Honigklau im Bienenbau,2016,,,,Hasbro,2,4,,,,,3,,10,20,,,,,,,,,,,,,,1.0,,,,,honigklau-im-bienenbau,,
,Honigtöpfchen,2020,,Wolfgang Dirscherl,Michael Menzel,Amigo Spiel + Freizeit,1,4,,,,,5,,15,15,,,,,,,,,,,,,,1.0,,,,,honigtoepfchen,,
,Hook!,2014,,Marco Teubner,Dennis Lohausen,Pegasus Spiele,3,6,,,,,8,,20,30,,,,,,,,,,,,,,2.0,,,,,hook,,
,Hopfen und Malz,1992,,"Dirk Henn,Barbara Weber",,db-Spiele,3,6,,,,,8,,60,60,,,,,,,,,,,,,,3.0,,,,,hopfen-und-malz,,
,Hopp hopp Häschen,2015,,Reiner Knizia,Anne Pätzke,Pegasus Spiele,2,5,,,,,3,,10,15,,,,,,,,,,,,,,1.0,,,,,hopp-hopp-haeschen,,
,Hopp und Hui!,2014,,Matthias Kaufmann,Gediminas Akelaitis,Logis,2,4,,,,,3,,10,20,,,,,,,,,,,,,,1.0,,,,,hopp-und-hui,,
,Hoppla Lama,2003,,Roberto Fraga,Martin Meier,Goldsieber,3,6,,,,,8,,30,40,,,,,,,,,,,,,,2.0,,,,,hoppla-lama,,
,Hoppladi Hopplada,2008,,Markus Kropf,Doris Matthäus,Zoch Verlag,2,7,,,,,8,,20,25,,,,,,,,,,,,,,2.0,,,,,hoppladi-hopplada,,
,Hoppy Floppys Möhrchenjagd,2016,,,,"Game Factory,Carletto Deutschland",2,4,,,,,3,,15,20,,,,,,,,,,,,,,1.0,,,,,hoppy-floppys-moehrchenjagd,,
,Hornochsen,1998,,Wolfgang Kramer,Franz Vohwinkel,Amigo Spiel + Freizeit,2,6,,,,,10,,30,30,,,,,,,,,,,,,,2.0,,,,,hornochsen,,
,Horror Castle,1981,,,,Piatnik,2,4,,,,,,,30,30,,,,,,,,,,,,,,3.0,,,,,horror-castle,,
,Horus,2008,,Jean Vanaise,"Michael Menzel,Peter C. Fenlon",Amigo Spiel + Freizeit,2,4,,,,,10,,40,60,,,,,,,,,,,,,,2.0,,,,,horus,,
,Horus Heresy,2010,,"Jeff Tidball,John Goodenough","Tim Arney-O'Neil,Mike “Daarken” Lim","Heidelberger Spieleverlag,Fantasy Flight Games",2,,,,,,13,,100,240,,,,,,,,,,,,,,4.0,,,,,horus-heresy,,
