bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Die Fit-Esser,,Board,Kai Haferkamp,Studio Mattigatti of Lorenzo Ciccoli,Ravensburger,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22731,,,
,Letter,2009,Board,"Michael Sohre,Werner Falkhof",,Theta-Promotion,2,6,,,,,10,,,,,,,,,,,,,,,,,,,,,22732,,,
,"Elefant, Tiger & Co.",,Board,Kai Haferkamp,,Public Solution,1,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22733,,,
,Thinx,,Board,"Michael Palm,Lukas Zach","Tina Blüher,Jens Fehrmann",Public Solution,1,8,,,,,10,,,,,,,,,,,,,,,,,,,,,22734,,,
,Frauen & Männer - Das Mitbringspiel,,Board,Uwe Rosenberg,,Kosmos,,,,,,,16,,,,,,,,,,,,,,,,,,,,,22735,,,
,Genial Spezial,,Board,Reiner Knizia,Michaela Schelk,Kosmos,2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,22736,,,
,Hochstapler,,Board,Reiner Knizia,,Kosmos,3,7,,,,,8,,,,,,,,,,,,,,,,,,,,,22737,,,
,Keltis – Das Kartenspiel,,Board,Reiner Knizia,"Claus Stephan,Martin Hoffmann",Kosmos,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22738,,,
,Keltis – Der Weg der Steine,,Board,Reiner Knizia,"Claus Stephan,Martin Hoffmann",Kosmos,2,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22739,,,
,"Ubongo extrem – Schnell gelegt, und flugs gewonnen",,Board,Grzegorz Rejchtman,,Kosmos,1,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22740,,,
,Was ist was - Das Quizspiel,,Board,Reiner Knizia,,Kosmos,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,22741,,,
,Die kleine Marienkäferburg,,Board,Helmut Punke,,Handelshaus Legler OHG,1,4,,,,,3,,,,,,,,,,,,,,,,,,,,,22742,,,
,Herbei Polizei,,Board,Helmut Punke,,Handelshaus Legler OHG,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,22743,,,
,Creationary,,Board,,,Lego,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,22744,,,
,Lava Dragon,,Board,,,Lego,2,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22745,,,
,Lunar Command,,Board,,,Lego,2,2,,,,,7,,,,,,,,,,,,,,,,,,,,,22746,,,
,Magikus,,Board,,,Lego,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22747,,,
,Minotaurus,,Board,,,Lego,2,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22748,,,
,Monster 4,,Board,,,Lego,2,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22749,,,
,Pirate Code,,Board,,,Lego,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22750,,,
,Race 3000,,Board,,,Lego,2,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22751,,,
,Ramses Pyramid,,Board,Reiner Knizia,,Lego,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22752,,,
,Robo Champ,,Board,,,Lego,2,3,,,,,6,,,,,,,,,,,,,,,,,,,,,22753,,,
,Schnick Schnack Schnuck,,Board,,,Lupu,2,6,,,,,5,,,,,,,,,,,,,,,,,,,,,22754,,,
,4 gewinnt 4x4,,Board,,,MB,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22755,,,
,Bop it!,,Board,,,Hasbro,1,6,,,,,8,,,,,,,,,,,,,,,,,,,,,22756,,,
,Hannah Montana Twister Moves,,Board,,,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,22757,,,
,Operation World War II,,Board,Massimo Torriani,,Nexus Editrice,,,,,,,12,,,,,,,,,,,,,,,,,,,,,22758,,,
,Blitzmerker - Das schnelle Quiz,,Board,,,noris,2,6,,,,,10,,,,,,,,,,,,,,,,,,,,,22759,,,
,Blitzmerker Junior - Das schnelle Quiz,,Board,,,noris,2,6,,,,,6,,,,,,,,,,,,,,,,,,,,,22760,,,
,Classico,,Board,,,noris,2,6,,,,,12,,,,,,,,,,,,,,,,,,,,,22761,,,
,Electronic Spielemagazin,,Board,,,noris,2,6,,,,,6,,,,,,,,,,,,,,,,,,,,,22762,,,
,Filly Princess - Das Spiel,,Board,Michael Rüttinger,,noris,2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22763,,,
,Fixe Biene,,Board,,,noris,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22764,,,
,G-Force - The Game,,Board,,,noris,2,5,,,,,6,,,,,,,,,,,,,,,,,,,,,22765,,,
,Gehirn-Jogging,,Board,,,noris,2,6,,,,,12,,,,,,,,,,,,,,,,,,,,,22766,,,
,Hut ab!,,Board,,,noris,2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22767,,,
,Party-Box,,Board,,,noris,2,6,,,,,3,,,,,,,,,,,,,,,,,,,,,22768,,,
,Schuco-Strasse-Rennen,,Board,,,noris,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22769,,,
,Slammers,,Board,,,noris,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22770,,,
,Solito,,Board,Christian Beiersdorf,,noris,1,1,,,,,8,,,,,,,,,,,,,,,,,,,,,22771,,,
,Cluedo Geheimagent,,Board,,,Parker Brothers,2,6,,,,,9,,,,,,,,,,,,,,,,,,,,,22773,,,
,Monopoly City,,Board,,,Hasbro,2,6,,,,,8,,,,,,,,,,,,,,,,,,,,,22774,,,
,FRAG Gold-Edition,,Board,"Philip Reed,Russell Godwin","Alex Fernandez,John Zeleznik",Pegasus Spiele,2,6,,,,,16,,,,,,,,,,,,,,,,,,,,,22775,,,
,Killer Karnickel: Weiße und Stählerne Erweiterung,,Board,Jeffrey N. Bellinger,Jonathan Young,Pegasus Spiele,2,8,,,,,12,,,,,,,,,,,,,,,,,,,,,22776,,,
,Modern Art,,Board,Reiner Knizia,Carole Carrion,Pegasus Spiele,3,5,,,,,10,,,,,,,,,,,,,,,,,,,,,22777,,,
,Munchkin Freibeuter 2,,Board,Steve Jackson (US),John Kovalic,Pegasus Spiele,3,6,,,,,14,,,,,,,,,,,,,,,,,,,,,22778,,,
,Munchkin Quest: Das Brettspiel,,Board,Steve Jackson (US),John Kovalic,Pegasus Spiele,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,22779,,,
,Musketiere,,Board,Franz Josef Lamminger,Dennis Lohausen,Pegasus Spiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,22780,,,
,Mystery Rummy – Fall 2: Edgar Allan Poe,,Board,Mike Fitzgerald,,Pegasus Spiele,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22781,,,
,Zombies!!! Zweite Edition,,Board,"Todd Breitenstein,Kerry Breitenstein",,Pegasus Spiele,2,6,,,,,16,,,,,,,,,,,,,,,,,,,,,22782,,,
,Zu viele Köche,,Board,Reiner Knizia,Alexandre Roche,Pegasus Spiele,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,22783,,,
,Rise of Empires,,Board,Martin Wallace,Frank Czarnetzki,Phalanx Games,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,22784,,,
,Steam,,Board,Martin Wallace,"Jared Blando,John Austin",Mayfair,3,6,,,,,10,,,,,,,,,,,,,,,,,,,,,22785,,,
,Highland Clans,,Board,Ralf Burkert,,Queen Games,3,5,,,,,8,,,,,,,,,,,,,,,,,,,,,22786,,,
,Nelli Nilpferd,,Board,"Andreas Frei,Ueli Frei,Lukas Frei","Jo Hartwig,Karsten Teich",Queen Games,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22787,,,
,Ri-Ra,,Board,"Andreas Frei,Ueli Frei,Lukas Frei",Jo Hartwig,Queen Games,2,5,,,,,5,,,,,,,,,,,,,,,,,,,,,22788,,,
,Sultan,,Board,"André Zatz,Sergio Halaban",Eckhard Freytag,Queen Games,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,22789,,,
,Masters of Venice,,Board,Frank DiLorenzo,"Jennifer Vargas,Jared Blando",R&R Games,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,22790,,,
,50 Jahre Memory,,Board,William Hurter,,Ravensburger,2,8,,,,,6,,,,,,,,,,,,,,,,,,,,,22791,,,
,Alles gemerkt?,,Board,Bianca Kaminsky,,Ravensburger,2,5,,,,,7,,,,,,,,,,,,,,,,,,,,,22792,,,
,Bluff,,Board,Richard Borg,"Martin Lodewijk,Art Connection",Ravensburger,2,6,,,,,12,,,,,,,,,,,,,,,,,,,,,22793,,,
,Bob der Baumeister: Stapel-Türmchen,,Board,,vitamin-be.de,Ravensburger,1,4,,,,,3,,,,,,,,,,,,,,,,,,,,,22794,,,
,Die große Zaubershow,,Board,Martin Michalski,"Graham Howells,Gerhard Schmid,Dietrich Ebert",Ravensburger,1,1,,,,,8,,,,,,,,,,,,,,,,,,,,,22795,,,
,Hol’s der Geier,,Board,Alex Randolph,Tobias Schweiger,Ravensburger,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,22796,,,
,Logik-Rätsel,,Board,Bianca Kaminsky,,Ravensburger,1,1,,,,,8,,,,,,,,,,,,,,,,,,,,,22797,,,
,Memo-Krimi,,Board,Max J. Kobbert,,Ravensburger,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22798,,,
,Rund um Pony Peppermint,,Board,Ingeborg Ahrenkiel,Imke Kretzmann,Ravensburger,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22799,,,
,Science X: Schwerkraft,,Board,,,Ravensburger,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,22800,,,
,Secret Star Hannah Montana,,Board,"Pascal Bernard,Nicolas Pilartz",,Ravensburger,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22801,,,
,Spongebob Schwammkopf Memory,,Board,William Hurter,,Ravensburger,2,8,,,,,4,,,,,,,,,,,,,,,,,,,,,22802,,,
,Stapelmännchen,,Board,Theora Design,Kinetic,Ravensburger,1,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22803,,,
,THINK - Kids,,Board,,,Ravensburger,,,,,,,7,,,,,,,,,,,,,,,,,,,,,22804,,,
,THINK - Wort-Schatz,,Board,Kathy Jackson,,Ravensburger,1,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22805,,,
,Tiere - Das pfiffige Wissensspiel,,Board,Gunter Baars,Joachim Krause,Ravensburger,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,22806,,,
,Verflixxt! kompakt,,Board,"Wolfgang Kramer,Michael Kiesling",,Ravensburger,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22807,,,
,Wissen & Lachen: Unsere Erde,,Board,Ingeborg Ahrenkiel,Imke Kretzmann,Ravensburger,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22808,,,
,Sumeria,,Board,Dirk Liekens,Harald Lieske,Reiver Games,2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,22809,,,
,You Robot,,Board,Alain Rivollet,Olivier Fagnere,Repos Production,4,10,,,,,6,,,,,,,,,,,,,,,,,,,,,22810,,,
,Zehnkampf,,Board,Klaus Neubert,Matthias Catrein,Schäfchenverlag,4,6,,,,,8,,,,,,,,,,,,,,,,,,,,,22811,,,
,Ganovenjagd,,Board,Steffen Bogen,,Schmidt,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22812,,,
,Kim Possible Ligretto,,Board,,,Schmidt,2,5,,,,,6,,,,,,,,,,,,,,,,,,,,,22813,,,
,Mission Alarm in New York,,Board,Kai Haferkamp,Claus Rayhle,Schmidt,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22814,,,
,Schurken schnappen,,Board,Kai Haferkamp,,Schmidt,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22815,,,
,Täter-Suche,,Board,Anja Wrede,,Schmidt,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22816,,,
,Duomino Pepito,,Board,,,Selecta,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,22817,,,
,Anti Virus,,Board,M. Oskar van Deventer,,"Jumbo,Smart Games",1,1,,,,,7,,,,,,,,,,,,,,,,,,,,,22818,,,
,Camouflage Nordpol - Erweiterung,,Board,,,Smart Games,1,1,,,,,7,,,,,,,,,,,,,,,,,,,,,22819,,,
,Day & Night,,Board,,,Smart Games,1,1,,,,,2,,,,,,,,,,,,,,,,,,,,,22820,,,
,Duo Puzzle,,Board,,,Smart Games,1,1,,,,,3,,,,,,,,,,,,,,,,,,,,,22821,,,
,Hide & Seek Safari - Erweiterung,,Board,,,Smart Games,1,1,,,,,7,,,,,,,,,,,,,,,,,,,,,22822,,,
,Hip-Hop,,Board,,,Smart Games,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,22823,,,
,Riomino,,Board,,,Smart Games,2,2,,,,,8,,,,,,,,,,,,,,,,,,,,,22824,,,
,Attandarra,,Board,Horst Rokitte,,Spiele-Idee.de,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,22825,,,
,Abgezockt! kompakt,,Board,Lucy Schultz,,W&L,2,6,,,,,7,,,,,,,,,,,,,,,,,,,,,22826,,,
,Wortmeister,,Board,Christian Beiersdorf,,W&L,2,6,,,,,8,,,,,,,,,,,,,,,,,,,,,22827,,,
,Waterloo,,Board,Martin Wallace,,Treefrog Games,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,22828,,,
,TOP TRUMPS: Deutsche Eishockey Nationalmannschaft,,Board,,,Winning Moves,,,,,,,,,,,,,,,,,,,,,,,,,,,,22829,,,
,Tobago,,Board,Bruce Allen,Victor Boden,Zoch,2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,22830,,,
,Dungeons & Dragons - Spielerhandbuch (4. Edition),2008,Board,"Rob Heinsoo,Andy Collins",,Feder & Schwert-Verlag,2,6,,,,,12,,,,,,,,,,,,,,,,,,,,,22831,,,
,Little Wingels memory,2009,Board,,,Ravensburger,2,8,,,,,4,,,,,,,,,,,,,,,,,,,,,22832,,,
,Planet Erde - DVD Brettspiel,2008,Board,,,Imagination Games,2,6,,,,,8,,,,,,,,,,,,,,,,,,,,,22833,,,
,Buddel Company,2009,Board,Gunter Baars,,Ravensburger,2,6,,,,,5,,,,,,,,,,,,,,,,,,,,,22834,,,
,Hardy's Kartenzauber,2006,Board,Hardy,,NSV,1,,,,,,8,,,,,,,,,,,,,,,,,,,,,22835,,,
,Killerkarnickel - orange und grüne Erweiterung,2008,Board,Jeffrey Neil Bellinger,,Pegasus Spiele,2,8,,,,,12,,,,,,,,,,,,,,,,,,,,,22836,,,
,yvio Partytime,,Board,"Michael Palm,Lukas Zach","Tina Blüher,Karolin Hentschel",Public Solution,2,8,,,,,12,,,,,,,,,,,,,,,,,,,,,22837,,,
,Galileo Denkfitness,,Board,"Michael Palm,Lukas Zach",Michael Schenkel,Public Solution,1,8,,,,,16,,,,,,,,,,,,,,,,,,,,,22838,,,
,Disposition,,Board,,,Berliner Spielkarten,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,22840,,,
,Dinosaurs of the Lost World,1987,Board,,,Avalon Hill,1,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22841,,,
,Bezzerwizzer Familien-Edition,,Board,Jesper Bülow,,Mattel,2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,22842,,,
,Fische und Schafe,2007,Board,Jörg Domberger,,Spiele Museum,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22843,,,
,Cthulhu Now - Verschlusssache,2009,RPG,"Oliver Adam,Marc Buscher",,Pegasus Spiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,22844,,,
,Killerkarnickel - rote und violette Erweiterung,2007,Board,Jeffrey Neil Bellinger,,Pegasus Spiele,2,8,,,,,12,,,,,,,,,,,,,,,,,,,,,22845,,,
,Conan - Zeitalter der Kriege,2008,Board,"Marco Maggi,Francesco Nepitello,Roberto di Meglio","J.P. Targete,Matteo Macchi",Nexus Editrice,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,22846,,,
,Eve:Conquests,2009,Board,Pétur Örn Þórarinsson,,White Wolf Inc.,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,22847,,,
,Goldener Apfel,2003,Board,,,Beleduc,,,,,,,,,,,,,,,,,,,,,,,,,,,,22848,,,
,Hello Kitty memory,2009,Board,,,Ravensburger,2,8,,,,,4,,,,,,,,,,,,,,,,,,,,,22849,,,
,Dungeonslayers,2009,RPG,Christian Kennig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22850,,,
,Steinzeit,2008,Board,Pascal Bernard,,Piatnik,3,6,,,,,10,,,,,,,,,,,,,,,,,,,,,22851,,,
,SpongeBob memory,2009,Board,,,Ravensburger,2,8,,,,,4,,,,,,,,,,,,,,,,,,,,,22852,,,
,Shadowrun - Emergenz,2009,RPG,,,Pegasus Spiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,22853,,,
,Die Siedler von Catan – Das Würfelspiel Plus,2007,Board,Klaus Teuber,,Catan,1,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22854,,,
,Monty Python Fluxx,2008,Board,Andrew Looney,,Looney Laboratories,2,6,,,,,13,,,,,,,,,,,,,,,,,,,,,22855,,,
,Sink or Swim,2008,Board,,,Popular Playthings,1,1,,,,,8,,,,,,,,,,,,,,,,,,,,,22856,,,
,Finde die Tiere,,Board,Anja Wrede,,Logis,3,6,,,,,5,,,,,,,,,,,,,,,,,,,,,22857,,,
,Euphrat & Tigris - Die Zikkurat,2009,Board,Reiner Knizia,Tom Thiel,"Pegasus Spiele,spielbox",2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,22858,,,
,Das Jagdspiel,1975,Board,,,Ravensburger,2,8,,,,,8,,,,,,,,,,,,,,,,,,,,,22859,,,
,Talisman 4. Edition,2008,Board,"Robert Harris,Rick Priestley",,Pegasus Spiele,2,6,,,,,10,,,,,,,,,,,,,,,,,,,,,22860,,,
,Savage Worlds Gentleman's Edition,2009,Board,"Shane Hensley,Paul Wade-Williams",,Prometheus Games,2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,22861,,,
,Gruftmeister - Adventure,2006,Board,,,Yun Games,1,4,,,,,10,,,,,,,,,,,,,,,,,,,,,22862,,,
,Waterloo - Napoleons letzte Schlacht,2002,Board,,,Phalanx Games,2,3,,,,,12,,,,,,,,,,,,,,,,,,,,,22863,,,
,Oups das kannst du auch!,,Board,Karsten Adlung,Conny Wolf,Adlung-Spiele,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,,22864,,,
,Bingo Bongo,,Board,Brad Ross,,Piatnik,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22866,,,
,Ein Fall für Thomas,2009,Board,Thilo Hutzler,,Schmidt,2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22867,,,
,Shaun das Schaf – Komme was Wolle,,Board,Andreas Schäfer,,Kosmos,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22868,,,
,Hannah Montana - Secret Star,2009,Board,"Pascal Bernard,Nicolas Pilartz",,Ravensburger,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,22869,,,
,Elyrion - Die Weiden des Windes,2009,Board,Tobias Junge,,Prometheus Games,2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,22870,,,
,Zombie Fluxx,2007,Board,Andrew Looney,,Looney Laboratories,2,6,,,,,13,,,,,,,,,,,,,,,,,,,,,22871,,,
,Hannah Montana - Mode-Studio,2009,Board,,,Jumbo,,,,,,,6,,,,,,,,,,,,,,,,,,,,,22872,,,
,Traveller - Grundregelwerk,2008,Board,Marc Miller,,13Mann,2,6,,,,,12,,,,,,,,,,,,,,,,,,,,,22873,,,
,Omnibus 2,1970,Board,,,Ravensburger,,,,,,,6,,,,,,,,,,,,,,,,,,,,,22874,,,
,Shaun das Schaf – Köttel-Alarm,,Board,"Stefan Dorra,Manfred Reindl",,Kosmos,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22875,,,
,Die Siedler von Catan – Das Würfelspiel Extra,,Board,Klaus Teuber,,Catan,2,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22876,,,
,Automobile,,Board,Martin Wallace,,Treefrog Games,3,5,,,,,12,,,,,,,,,,,,,,,,,,,,,22877,,,
,Kroko Doc,2006,Board,,,MB,2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22878,,,
,Dixit,,Board,Jean-Louis Roubira,Marie Cardouat,Libellud,3,6,,,,,8,,,,,,,,,,,,,,,,,,,,,22879,,,
,Ra,,Board,Reiner Knizia,Franz Vohwinkel,"Abacusspiele,Rio Grande Games",2,5,,,,,12,,,,,,,,,,,,,,,,,,,,,22881,,,
,Shaun das Schaf - Das Rennen der Lämmer,2009,Board,"Inka Brand,Markus Brand",,Kosmos,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22882,,,
,Cthuloide Welten #16,2009,Magazine,Oliver Adam,,Pegasus Spiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883,,,
,Magic the Gathering - Alara die Erneuerung,2009,Board,,,Wizards of the Coast,2,2,,,,,13,,,,,,,,,,,,,,,,,,,,,22884,,,
,Mini Mind,2009,Board,"Jim Winslow,Brad Ross",,Piatnik,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,,22885,,,
,Monopoly Deal,,Board,,,Parker Brothers,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,22886,,,
,Otti Panzerotti,,Board,Virginia Charves,,Piatnik,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,22888,,,
,Rio Grande,2009,Board,Michele Comerci,,Piatnik,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,22889,,,
,Labyrinth,,Board,Steffen Mühlhäuser,,Steffen-Spiele,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,22890,,,
,Boochie,,Board,,Eva Paster,Zoch,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22891,,,
,Blubb di Wupp,,Board,,,"Huch!,Faber-Castell",,,,,,,5,,,,,,,,,,,,,,,,,,,,,22893,,,
,Trivial Pursuit kompakt - Essen & Trinken,2009,Board,,,"Parker Brothers,Hasbro",2,,,,,,12,,,,,,,,,,,,,,,,,,,,,22894,,,
,Opus Anima Investigation,2009,Board,"Felix Mertikat,Falk Bongert",,Prometheus Games,2,6,,,,,16,,,,,,,,,,,,,,,,,,,,,22895,,,
,Dragon Warriors - Rulebook,2008,Board,"Oliver Johnson,Dave Morris",,,2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,22896,,,
,Burger Joint,,Board,Joe Huber,Christof Tisch,Rio Grande Games,2,2,,,,,10,,,,,,,,,,,,,,,,,,,,,22897,,,
,What‘s missing?,,Board,Christophe Boelinger,"Stéphane Poinsot,Vincent Colon",Ludically,2,6,,,,,6,,,,,,,,,,,,,,,,,,,,,22898,,,
,Dragon Warriors - Sleeping Gods,2008,Board,"Oliver Johnson,Dave Morris",,,2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,22899,,,
,CrashWord,,Board,,,CrashWord,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,22900,,,
,Pocket Rockets,,Board,Antoine Bauza,"Christophe Madura,Nicolas Fructus","Asmodee,Hazgaard Editions",2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,22901,,,
,Tomb,2008,Board,John Zinser,,AEG,1,6,,,,,12,,,,,,,,,,,,,,,,,,,,,22902,,,
,Auf dem Rummelplatz,2008,Board,,,Hasbro,2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22903,,,
,Tier auf Tier - Das Kartenspiel,,Board,Markus Nikisch,Michael Bayer,Haba,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,22904,,,
,Exago,2008,Board,Mark Forsyth,,Goliath,,,,,,,,,,,,,,,,,,,,,,,,,,,,22905,,,
,Endeavor,2009,Board,"Carl de Visser,Jarratt Gray",,Z-Man Games,3,5,,,,,12,,,,,,,,,,,,,,,,,,,,,22906,,,
,Altura,,Board,Wolfgang Kramer,,Pro Ludo,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,22907,,,
,Alcazar,,Board,Wolfgang Kramer,,Kosmos,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,22908,,,
,Guess,2000,Board,,,noris,,,,,,,,,,,,,,,,,,,,,,,,,,,,22909,,,
,Steam,,Board,Martin Wallace,"Jared Blando,John Austin",Phalanx Games,3,6,,,,,10,,,,,,,,,,,,,,,,,,,,,22910,,,
,Day & Night,2007,Board,"Valentijn Eekels,Eerin Vink,Sebastiaan van den Roovaart",,Mystics,2,2,,,,,12,,,,,,,,,,,,,,,,,,,,,22911,,,
,Keltis – Der Weg der Steine,,Board,Reiner Knizia,"Claus Stephan,Martin Hoffmann",Kosmos,2,4,,,,,7,,,,,,,,,,,,,,,,,,,,,22913,,,
,Modern Society,,Board,Jussi Autio,Antti Loytynoja,"FRED Distribution,Tuonela Productions Ltd",3,5,,,,,10,,,,,,,,,,,,,,,,,,,,,22914,,,
,Ra – The Dice Game,,Board,Reiner Knizia,Franz Vohwinkel,Rio Grande Games,2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,22915,,,
,Werwölfe,,Board,Ted Alspach,Sanjana Baijinth,"Pegasus Spiele,bézier games",5,68,,,,,8,,,,,,,,,,,,,,,,,,,,,22917,,,
,Billy Biber – Wer stibitzt die meisten Stämme?,,Board,Kai Haferkamp,,Ravensburger,1,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22918,,,
,Prinses,2007,Board,Jim Deacove,,Sunny Games,2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,22919,,,
,Shadowrun - Vernetzt,2009,Board,"Lars Blumenstein,Rob Boyle",,Pegasus Spiele,2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,22920,,,
,Tarantel Tango,,Board,Jacques Zeimet,Rolf Vogt,Drei Magier,2,5,,,,,7,,,,,,,,,,,,,,,,,,,,,22921,,,
,Atlantis,,Board,Leo Colovini,Michael Menzel,Amigo,2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,22922,,,
,Mosaix,,Board,Christof Tisch,,Schmidt,1,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22923,,,
,Numeri,,Board,Rudi Hoffmann,,Schmidt,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22924,,,
,Würfel-Ligretto,,Board,"Inka Brand,Markus Brand",,Schmidt,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,22925,,,
,Samurai – The Cardgame,,Board,Reiner Knizia,Franz Vohwinkel,Rio Grande Games,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,22926,,,
,Snow Tails,,Board,"Gordon Lamont,Fraser Lamont","Bertrand Benoît,Stéphane Gantiez",Asmodee,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,22927,,,
,Formula D: Hockenheim/Valencia,2009,Board,"Eric Randall,L. Lavaur",,Asmodee,2,10,,,,,8,,,,,,,,,,,,,,,,,,,,,22928,,,
,Määäh!,2009,Board,Anja Wrede,,Edition Siebenschläfer,3,6,,,,,5,,,,,,,,,,,,,,,,,,,,,22929,,,
,Abwrackprämie - Das Spiel,2009,Board,Rüdiger Schenke,,Schenke CS GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,22930,,,
,Auto-Bingo,2008,Board,,,Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,22931,,,
