bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,"M,n,k-game",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M,n,k-game",,,Q6711932,"M,n,k-game"
,M.U.D. TV,,,,,"Kalypso Media,كاليبسو ميديا,カリプソ・メディア",,,,,,,,,,,,,,,,,,,,,,,,,,,M.U.D._TV,,,Q4043328,M.U.D._TV
182619,M.U.L.E.,,,Danielle Bunten Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.U.L.E.,,,Q1284570,M.U.L.E.
,MASH (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASH_(game),,,Q6714511,MASH_(game)
,META-4,,,,,Green Ronin Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,META-4,,,Q6715462,META-4
,MLB Showdown,,,,,"Wizards of the Coast,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",2,,,,,,10,,,,,,,,,,,,,,,,,,,,MLB_Showdown,,,Q6716553,MLB_Showdown
,Macau (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Macau_(card_game),,,Q642005,Macau_(card_game)
143884,Machi Koro,2012,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Machi_Koro,,,Q21190028,Machi_Koro
,Machiavelli (Italian card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machiavelli_(Italian_card_game),,,Q3842083,Machiavelli_(Italian_card_game)
286,Machiavelli (board game),1977,,"S. Craig Taylor,إس. كرايغ تايلور",,,4,,,,,,12,,,,,,,,,,,,,,,,,,,,Machiavelli_(board_game),,,Q3274312,Machiavelli_(board_game)
,Macho Women with Guns,1988,,Greg Porter (game designer),,Blacksburg Tactical Research Center,,,,,,,,,,,,,,,,,,,,,,,,,,,Macho_Women_with_Guns,,,Q1424994,Macho_Women_with_Guns
,Macross II: The Role-Playing Game,,,"Claude J. Pelletier,Kevin Siembieda",,"Dream Pod 9,Palladium Books,باليديام بوكس",,,,,,,,,,,,,,,,,,,,,,,,,,,Macross_II:_The_Role-Playing_Game,,,Q24962927,Macross_II:_The_Role-Playing_Game
,Mad Gab,1996,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Mad_Gab,,,Q6725965,Mad_Gab
,Mad Libs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mad_Libs,,,Q1883087,Mad_Libs
,Mad TV (video game),,,,,Rainbow Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,Mad_TV_(video_game),,,Q1063640,Mad_TV_(video_game)
,Madiao,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Madiao,,,Q3211249,Madiao
,Madrasi chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madrasi_chess,,,Q3566373,Madrasi_chess
,Maelstrom (role-playing game),1984,,,,Puffin Books,,,,,,,,,,,,,,,,,,,,,,,,,,,Maelstrom_(role-playing_game),,,Q6729210,Maelstrom_(role-playing_game)
925,Mafia (party game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mafia_(party_game),,,Q17265,Mafia_(party_game)
23142,Mag Blast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mag_Blast,,,Q3843069,Mag_Blast
,Mage: The Ascension,,,"Bill Bridges (game designer),Andrew Greenberg,Sam Chupp,Stewart Wieck,Stephan Wieck",,"White Wolf Publishing,White Wolf, Inc,White Wolf,화이트 울프 퍼블리싱",,,,,,,,,,,,,,,,,,,,,,,,,,,Mage:_The_Ascension,,,Q1883961,Mage:_The_Ascension
,Mage: The Awakening,,,"Bill Bridges (game designer),Conrad Hubbard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mage:_The_Awakening,,,Q957874,Mage:_The_Awakening
,Mage: The Sorcerers Crusade,1998,,,,"White Wolf Publishing,White Wolf, Inc,White Wolf,화이트 울프 퍼블리싱",,,,,,,,,,,,,,,,,,,,,,,,,,,Mage:_The_Sorcerers_Crusade,,,Q3843118,Mage:_The_Sorcerers_Crusade
,Mage Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mage_Knight,,,Q1502489,Mage_Knight
96848,Mage Knight Board Game,,,Vlaada Chvátil,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,,Mage_Knight_Board_Game,,,Q108899258,Mage_Knight_Board_Game
,Mage Wars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mage_Wars,,,,Mage_Wars
,Mage Wars Arena,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Mage_Wars_Arena,,,Q6730037,Mage_Wars_Arena
,Magi-Nation Duel,,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Magi-Nation_Duel,,,Q6730455,Magi-Nation_Duel
,"Magic: The Gathering core sets, 2009–2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magic:_The_Gathering_core_sets,_2009–2015",,,Q22815223,"Magic:_The_Gathering_core_sets,_2009–2015"
,Magic (gaming),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magic_(gaming),,,,Magic_(gaming)
,Magic Realm,1979,,,,"Avalon Hill,アバロンヒル",1,,,,,,12,,,,,,,,,,,,,,,,,,,,Magic_Realm,,,Q6730815,Magic_Realm
,Magicka,,,,,"Paradox Interactive,بارادوكس إنتراكتيف,パラドックスインタラクティブ,패러독스 인터랙티브",,,,,,,,,,,,,,,,,,,,,,,,,,,Magicka,,,Q1416194,Magicka
,Mahjong,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Mahjong,,,Q12263,Mahjong
,Mahjong solitaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahjong_solitaire,,,Q953673,Mahjong_solitaire
,Main Tapal Empat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Main_Tapal_Empat,,,,Main_Tapal_Empat
,Majin Bone,,,,,"Shueisha,شوئيشا,Shūeisha,Šúeiša,集英社,슈에이샤",,,,,,,,,,,,,,,,,,,,,,,,,,,Majin_Bone,,,Q15975642,Majin_Bone
,Mak-yek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mak-yek,,,Q6738536,Mak-yek
,Make-A-Million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Make-A-Million,,,Q6738868,Make-A-Million
,Makonn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makonn,,,Q16980392,Makonn
,Makruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makruk,,,Q631557,Makruk
,Malarkey (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malarkey_(board_game),,,Q6741357,Malarkey_(board_game)
,Malarky,,,David Feldman (author),,Patch Products,3,,,,,,,,,,,,,,,,,,,,,,,,,,Malarky,,,Q6741360,Malarky
64421,Malaysian/Singaporean checkers,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Malaysian/Singaporean_checkers,,,Q79586182,Malaysian/Singaporean_checkers
,Malefiz,1960,,,,"Ravensburger,Равенсбургер",2,,,,,,6,,,,,,,,,,,,,,,,,,,,Malefiz,,,Q352255,Malefiz
,Malifaux,2009,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Malifaux,,,Q8579944,Malifaux
,Mall Madness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mall_Madness,,,Q6743958,Mall_Madness
,Mall Tycoon,,,"Holistic Design, Inc.",,"Global Star Software,Take-Two Interactive,تيك-تو إنترأكتيف,Take 2 Interactive,Take Two Interactive,テイクツー・インタラクティブ,테이크투 인터랙티브",,,,,,,,,,,,,,,,,,,,,,,,,,,Mall_Tycoon,,,Q3118448,Mall_Tycoon
,Mall of America Tycoon,,,,,"Activision,أكتيفجن,アクティビジョン,액티비전,动视",,,,,,,,,,,,,,,,,,,,,,,,,,,Mall_of_America_Tycoon,,,Q6743985,Mall_of_America_Tycoon
,Maléfices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maléfices,,,Q2376070,Maléfices
,"Man, Myth & Magic (role-playing game)",1982,,"James Herbert Brennan,جيمس هربرت برينان,Herbie Brennan,ハービー・ブレナン,Бреннан, Джеймс Герберт",,Yaquinto Publications,,,,,,,,,,,,,,,,,,,,,,,,,,,"Man,_Myth_&_Magic_(role-playing_game)",,,Q6746084,"Man,_Myth_&_Magic_(role-playing_game)"
,Man-to-man wargame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man-to-man_wargame,,,Q6746124,Man-to-man_wargame
,Man O' War (game),1993,,"William King (author),Andy Jones (game designer),William King,William King (Autor),William King (romancier),William King (pisarz),Кинг, Уильям (писатель)",,"Games Workshop,게임 워크숍,ゲームズワークショップ",2,,,,,,,,,,,,,,,,,,,,,,,,,,Man_O'_War_(game),,,Q3285119,Man_O'_War_(game)
,Management (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Management_(game),,,Q6746657,Management_(game)
,Manassas (wargame),,,,,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Manassas_(wargame),,,Q96391746,Manassas_(wargame)
,Mancala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mancala,,,Q267989,Mancala
199,Manhattan (board game),1994,,Andreas Seyfarth,,"Hans im Glück,Hans im Glück Verlag,Hans im Glück (Restaurantkette),Hans im Glück (catena di ristoranti)",2,,,,,,,,,,,,,,,,,,,,,,,,,,Manhattan_(board_game),,,Q1464861,Manhattan_(board_game)
,Manhunter (role-playing game),1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manhunter_(role-playing_game),,,Q25214302,Manhunter_(role-playing_game)
,Manila (board game),,,"Franz-Benno Delonge,프란츠베노 델롱게",,"Rio Grande Games,Zoch Verlag,리오 그란데 게임즈,Zoch",3,,,,,,,,,,,,,,,,,,,,,,,,,,Manila_(board_game),,,Q16950477,Manila_(board_game)
,Manille,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Manille,,,Q1283931,Manille
205059,Mansions of Madness,2011,,,,Fantasy Flight Games,1,,,,,,,,,,,,,,,,,,,,,,,,,,Mansions_of_Madness,,,Q16213033,Mansions_of_Madness
,Mao (card game),,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Mao_(card_game),,,Q1812303,Mao_(card_game)
,Marble (toy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marble_(toy),,,Q11075918,Marble_(toy)
,Marco Polo (game),,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Marco_Polo_(game),,,Q1893872,Marco_Polo_(game)
,Diana: Warrior Princess,,,Marcus Rowland (author),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus_L._Rowland__Diana:_Warrior_Princess__1,,,,
,Mare Nostrum (board game),,,,,,3,,,,,,12,,,,,,,,,,,,,,,,,,,,Mare_Nostrum_(board_game),,,Q2083824,Mare_Nostrum_(board_game)
,Mariage (card game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Mariage_(card_game),,,Q957769,Mariage_(card_game)
,Mario & Sonic at the Olympic Winter Games,,,,,"Sega,سيجا,Sega (enpresa),Sega (azienda),セガ,세가,世嘉",,,,,,,,,,,,,,,,,,,,,,,,,,,Mario_&_Sonic_at_the_Olympic_Winter_Games,,,Q1202544,Mario_&_Sonic_at_the_Olympic_Winter_Games
,Mario Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario_Party,,,Q1196737,Mario_Party
,Mariáš,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Mariáš,,,Q3564758,Mariáš
,Marjapussi,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Marjapussi,,,Q448136,Marjapussi
,Marjolet,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Marjolet,,,Q17116185,Marjolet
,Marrakech (game),2007,,,,"Zoch Verlag,Gigamic,Zoch",2,,,,,,,,,,,,,,,,,,,,,,,,,,Marrakech_(game),,,Q2364432,Marrakech_(game)
,Marriage (card game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Marriage_(card_game),,,Q17116196,Marriage_(card_game)
,Marseillais chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marseillais_chess,,,Q2498303,Marseillais_chess
,Martha (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martha_(solitaire),,,Q6774318,Martha_(solitaire)
,Martian chess,1999,,Andrew Looney,,Looney Labs,2,,,,,,,,,,,,,,,,,,,,,,,,,,Martian_chess,,,Q6774737,Martian_chess
,Marvel Champions: The Card Game,2019,,,,Fantasy Flight Games,1,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Champions:_The_Card_Game,,,Q111182025,Marvel_Champions:_The_Card_Game
,Marvel Heroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Heroes,,,Q27792476,Marvel_Heroes
,Marvel Heroic Roleplaying,2012,,"Cam Banks,Rob Donoghue,كام بانكس",,Margaret Weis Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Heroic_Roleplaying,,,Q16161486,Marvel_Heroic_Roleplaying
,Marvel Legends Showdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Legends_Showdown,,,Q6778170,Marvel_Legends_Showdown
,Marvel Super Heroes: The Heroic Role-Playing Game,,,,,TSR (company),,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Super_Heroes:_The_Heroic_Role-Playing_Game,,,Q24207037,Marvel_Super_Heroes:_The_Heroic_Role-Playing_Game
,Marvel Super Heroes (role-playing game),1984,,"Jeff Grubb,جيف غراب,Грабб, Джефф",,"TSR, Inc.,Tactical Studies Rules,TSR (entreprise),TSR (ゲーム出版社),TSR (公司)",,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Super_Heroes_(role-playing_game),,,Q3850395,Marvel_Super_Heroes_(role-playing_game)
,Marvel Super Heroes Advanced Set,,,,,TSR (company),,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Super_Heroes_Advanced_Set,,,Q24207038,Marvel_Super_Heroes_Advanced_Set
,Marvel Super Heroes Adventure Game,1998,,,,TSR (company),,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Super_Heroes_Adventure_Game,,,Q16161502,Marvel_Super_Heroes_Adventure_Game
,Marvel Superstars,,,Dave Humpherys,,Upper Deck,2,,,,,,12,,,,,,,,,,,,,,,,,,,,Marvel_Superstars,,,Q6778199,Marvel_Superstars
,Marvel Universe Roleplaying Game,2003,,Dan Gelber (game designer),,"Marvel Comics,مارفل كومكس,마블 코믹스,マーベル・コミック,漫威漫畫",,,,,,,,,,,,,,,,,,,,,,,,,,,Marvel_Universe_Roleplaying_Game,,,Q6778210,Marvel_Universe_Roleplaying_Game
,Mascarade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mascarade,,,Q16948224,Mascarade
,Mask Trilogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mask_Trilogy,,,Q6783368,Mask_Trilogy
,Masks of Nyarlathotep,,,"Larry DiTillio,Lynn Willis",,"Chaosium,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Masks_of_Nyarlathotep,,,Q65057239,Masks_of_Nyarlathotep
,Masonic Chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masonic_Chess,,,,Masonic_Chess
,Masonic Shogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masonic_Shogi,,,,Masonic_Shogi
,Masque of the Red Death (Ravenloft),1994,,,,"TSR, Inc.,White Wolf, Inc.,Tactical Studies Rules,TSR (entreprise),TSR (ゲーム出版社),TSR (公司)",,,,,,,,,,,,,,,,,,,,,,,,,,,Masque_of_the_Red_Death_(Ravenloft),,,Q932225,Masque_of_the_Red_Death_(Ravenloft)
,Masques block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masques_block,,,Q22815124,Masques_block
,Mass Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mass_Effect,,,Q953242,Mass_Effect
,Mass Effect 2,,,,,"Electronic Arts,إلكترونيك آرتس,일렉트로닉 아츠,エレクトロニック・アーツ,艺电",,,,,,,,,,,,,,,,,,,,,,,,,,,Mass_Effect_2,,,Q725057,Mass_Effect_2
,Mass Effect 3,,,,,"Electronic Arts,إلكترونيك آرتس,일렉트로닉 아츠,エレクトロニック・アーツ,艺电",,,,,,,,,,,,,,,,,,,,,,,,,,,Mass_Effect_3,,,Q753511,Mass_Effect_3
,Masterbook,1994,,Ed Stark,,West End Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Masterbook,,,Q17119411,Masterbook
,Mastermind (board game),1970,,Mordecai Meirowitz,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Mastermind_(board_game),,,Q17286,Mastermind_(board_game)
,Masterpiece (game),,,,,"Parker Brothers,Parker (éditeur),파커 브라더스,パーカー・ブラザーズ",3,,,,,,12,,,,,,,,,,,,,,,,,,,,Masterpiece_(game),,,Q6785403,Masterpiece_(game)
,Matchwitz,,,,,"Milton Bradley,ميلتون برادلي,Μίλτον Μπράντλεϊ",2,,,,,,12,,,,,,,,,,,,,,,,,,,,Matchwitz,,,Q6786311,Matchwitz
,Maths24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maths24,,,Q6787324,Maths24
,Matrimony (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matrimony_(card_game),,,,Matrimony_(card_game)
,Matrimony (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matrimony_(solitaire),,,Q6787827,Matrimony_(solitaire)
,Mau Mau (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mau_Mau_(card_game),,,,Mau_Mau_(card_game)
,Mayday (game),,,"Marc Miller (game designer),Marc Miller,マーク・ミラー",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Mayday_(game),,,Q48997094,Mayday_(game)
,Maze (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maze_(solitaire),,,Q6798392,Maze_(solitaire)
,McDonald's Videogame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McDonald's_Videogame,,,,McDonald's_Videogame
,"McDonnell versus De La Bourdonnais, Match 4 (16), London 1834",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McDonnell_versus_De_La_Bourdonnais,_Match_4_(16),_London_1834",,,Q6800967,"McDonnell_versus_De_La_Bourdonnais,_Match_4_(16),_London_1834"
,McLoughlin Brothers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McLoughlin_Brothers,,,Q1915295,McLoughlin_Brothers
3864,MechWarrior: Dark Age,2002,,,,WizKids,2,,,,,,10,,,,,,,,,,,,,,,,,,,,MechWarrior:_Dark_Age,,,Q6804428,MechWarrior:_Dark_Age
,MechWarrior (role-playing game),,,,,"Fantasy Productions,FASA Corporation",,,,,,,,,,,,,,,,,,,,,,,,,,,MechWarrior_(role-playing_game),,,Q6804433,MechWarrior_(role-playing_game)
,Mecha!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mecha!,,,Q6804439,Mecha!
,Mechamorphosis,2004,,Rob Vaughn,,Fantasy Flight Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Mechamorphosis,,,Q6804457,Mechamorphosis
,Mechanical Dream,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mechanical_Dream,,,Q6804487,Mechanical_Dream
,Mechanized Assault & Exploration,,,,,"Interplay Entertainment,إنتربلاي إنترتينمينت,인터플레이 엔터테인먼트,Interplay娱乐",,,,,,,,,,,,,,,,,,,,,,,,,,,Mechanized_Assault_&_Exploration,,,Q1776903,Mechanized_Assault_&_Exploration
,Mechs vs. Minions,,,,,"Riot Games,ريوت غيمز,라이엇 게임즈,ライアットゲームズ,拳头游戏",2,,,,,,,,,,,,,,,,,,,,,,,,,,Mechs_vs._Minions,,,Q27826915,Mechs_vs._Minions
,Medici (board game),,,"Reiner Knizia,라이너 크니치아,ライナー・クニツィア",,,3,,,,,,10,,,,,,,,,,,,,,,,,,,,Medici_(board_game),,,Q17040946,Medici_(board_game)
,Medina (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medina_(board_game),,,Q2005208,Medina_(board_game)
,MegaTraveller Referee's Companion,,,"Marc W. Miller,Frank Chadwick,Gary L. Thomas (game designer),Joe D. Fugate, Sr.",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,MegaTraveller_Referee's_Companion,,,Q108392011,MegaTraveller_Referee's_Companion
,Megablitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Megablitz,,,Q6808142,Megablitz
,Mehen (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mehen_(game),,,Q1099570,Mehen_(game)
,Mekton,1984,,"Mike Pondsmith,マイク・ポンスミス,Пондсмит, Майкл",,R. Talsorian Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Mekton,,,Q761761,Mekton
,Melee (game),1977,,Steve Jackson (USA),,"Metagaming Concepts,Steve Jackson Games,스티브 잭슨 게임스,スティーブ・ジャクソン・ゲームズ,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,Melee_(game),,,Q6812142,Melee_(game)
,Memoir '44,2004,,"Richard Borg,ريتشارد بورغ",,Days of Wonder,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Memoir_'44,,,Q753747,Memoir_'44
,Mensch ärgere Dich nicht,,,Josef Friedrich Schmidt,,"Schmidt Spiele,Schmidt Spiel & Freizeit GmbH",2,,,,,,6,,,,,,,,,,,,,,,,,,,,Mensch_ärgere_Dich_nicht,,,Q545129,Mensch_ärgere_Dich_nicht
,Mensch ärgere dich nicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensch_ärgere_dich_nicht,,,,Mensch_ärgere_dich_nicht
,Mental abacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mental_abacus,,,Q10419540,Mental_abacus
,Mental calculation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mental_calculation,,,Q620584,Mental_calculation
,"Mercenaries, Spies and Private Eyes",1,,"Michael A. Stackpole,Стэкпол, Майкл",,"Flying Buffalo,フライング・バッファロー",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercenaries,_Spies_and_Private_Eyes",,,Q6818231,"Mercenaries,_Spies_and_Private_Eyes"
,Merchant of Venus,1988,,,,"Avalon Hill,アバロンヒル",1,,,,,,12,,,,,,,,,,,,,,,,,,,,Merchant_of_Venus,,,Q3854831,Merchant_of_Venus
,Merchants & Merchandise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merchants_&_Merchandise,,,Q48999009,Merchants_&_Merchandise
,Merlin (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merlin_(game),,,,Merlin_(game)
,Mesostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mesostic,,,Q749674,Mesostic
,Metagaming (role-playing games),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metagaming_(role-playing_games),,,Q1296202,Metagaming_(role-playing_games)
,Metamorphosis Alpha,1976,,"James M. Ward,Slade Henson,جيم وارد (مصمم ألعاب),Jim Ward (concepteur de jeux)",,"TSR, Inc.,Tactical Studies Rules,TSR (entreprise),TSR (ゲーム出版社),TSR (公司)",,,,,,,,,,,,,,,,,,,,,,,,,,,Metamorphosis_Alpha,,,Q17116228,Metamorphosis_Alpha
559,Metro (board game),,,Dirk Henn,,"Queen Games,Überplay",2,,,,,,,,,,,,,,,,,,,,,,,,,,Metro_(board_game),10277,,Q1925687,Metro_(board_game)
,Meurimueng-rimueng-do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meurimueng-rimueng-do,,,Q13358015,Meurimueng-rimueng-do
,Mexica (board game),,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Mexica_(board_game),,,Q1888673,Mexica_(board_game)
,Mexico (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mexico_(game),,,Q6826186,Mexico_(game)
41247,Mia (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mia_(game),,,Q1640788,Mia_(game)
,Michtim: Fluffy Adventures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michtim:_Fluffy_Adventures,,,Q28127129,Michtim:_Fluffy_Adventures
,MicroMacro: Crime City,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,,,,,MicroMacro:_Crime_City,,,Q106955476,MicroMacro:_Crime_City
,Micro armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Micro_armour,,,Q6839188,Micro_armour
,Microsoft Solitaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft_Solitaire,,,Q909627,Microsoft_Solitaire
,Middle-earth Collectible Card Game,1995,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Middle-earth_Collectible_Card_Game,,,Q652361,Middle-earth_Collectible_Card_Game
,Middle-earth Role Playing,1984,,Coleman Charlton,,Iron Crown Enterprises,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle-earth_Role_Playing,,,Q5473,Middle-earth_Role_Playing
,Middle-earth Role Playing Combat Screen,,,,,Iron Crown Enterprises,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle-earth_Role_Playing_Combat_Screen,,,Q107503660,Middle-earth_Role_Playing_Combat_Screen
,Middle-earth Strategy Battle Game,2001,,,,"Games Workshop,게임 워크숍,ゲームズワークショップ",2,,,,,,,,,,,,,,,,,,,,,,,,,,Middle-earth_Strategy_Battle_Game,,,Q1194265,Middle-earth_Strategy_Battle_Game
,Middle Earth (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle_Earth_(board_game),,,Q6841310,Middle_Earth_(board_game)
,Midgard (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midgard_(game),,,Q85785345,Midgard_(game)
,Midgard (role-playing game),1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midgard_(role-playing_game),,,Q1931951,Midgard_(role-playing_game)
,Midnight (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midnight_(game),,,Q16915646,Midnight_(game)
,Midnight at the Well of Souls Role-Playing System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midnight_at_the_Well_of_Souls_Role-Playing_System,,,Q25216373,Midnight_at_the_Well_of_Souls_Role-Playing_System
,Midway (1964 game),,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Midway_(1964_game),,,Q17010144,Midway_(1964_game)
,Midway (1991 game),,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Midway_(1991_game),,,Q17010150,Midway_(1991_game)
,Mighty Empires,1990,,"Rick Priestley,Пристли, Рик",,"Games Workshop,게임 워크숍,ゲームズワークショップ",2,,,,,,,,,,,,,,,,,,,,,,,,,,Mighty_Empires,,,Q3312849,Mighty_Empires
